scenario,role,effect_fraction,n_pairs,active_calls,calls_with_shams,coupling,unusable_fraction,expected_focus_difference,expected_nondefault_difference,pooled_hits,pooled_n_simulations,pooled_rate,pooled_ci_lo,pooled_ci_hi,nondefault_hits,nondefault_n_simulations,nondefault_rate,nondefault_ci_lo,nondefault_ci_hi,joint_hits,joint_n_simulations,joint_rate,joint_ci_lo,joint_ci_hi,focus_fairness_hits,focus_fairness_n_simulations,focus_fairness_rate,focus_fairness_ci_lo,focus_fairness_ci_hi,focus_risk_hits,focus_risk_n_simulations,focus_risk_rate,focus_risk_ci_lo,focus_risk_ci_hi,focus_expertise_hits,focus_expertise_n_simulations,focus_expertise_rate,focus_expertise_ci_lo,focus_expertise_ci_hi
reward_learning,invariant_null,0.0,36,72,96,independent,0.1,0.0,0.0,64,5000,0.0128,0.010036990885136498,0.016311085360922132,29,5000,0.0058,0.004041431411009417,0.00831739305697534,14,5000,0.0028,0.0016686615436143238,0.0046947693051959186,0,5000,0.0,0.0,0.000767730137580694,11,5000,0.0022,0.001228902612090369,0.00393544951288497,17,5000,0.0034,0.0021239187553747756,0.00543859081727037
reward_learning,invariant_null,0.0,36,72,96,negative_bound,0.0,0.0,0.0,70,5000,0.014,0.011096386311623671,0.017649847382104764,56,5000,0.0112,0.008635351796585613,0.014515181185913273,24,5000,0.0048,0.00322775763196324,0.007132602296296678,2,5000,0.0004,0.0001096989857531115,0.001457416967717518,44,5000,0.0088,0.006562002273368255,0.011792215813791019,43,5000,0.0086,0.0063911409908157125,0.011563384188398593
reward_learning,invariant_null,0.0,36,72,96,negative_bound,0.1,0.0,0.0,74,5000,0.0148,0.011806050426256876,0.018538954899251434,62,5000,0.0124,0.009685341838572314,0.015863348591596382,22,5000,0.0044,0.00290754291665071,0.006653431195719275,0,5000,0.0,0.0,0.000767730137580694,46,5000,0.0092,0.006904702346799829,0.012248901556249381,46,5000,0.0092,0.006904702346799829,0.012248901556249381
reward_learning,invariant_null,0.0,72,144,192,independent,0.0,0.0,0.0,85,5000,0.017,0.013769835859113387,0.020971791453789572,70,5000,0.014,0.011096386311623671,0.017649847382104764,19,5000,0.0038,0.002434119240930543,0.005927776147604539,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793,60,5000,0.012,0.009334492301086808,0.015414812313191951,51,5000,0.0102,0.007766697200760391,0.01338537124201366
reward_learning,invariant_null,0.0,72,144,192,independent,0.1,0.0,0.0,84,5000,0.0168,0.01359063218705935,0.020751302217898636,62,5000,0.0124,0.009685341838572314,0.015863348591596382,21,5000,0.0042,0.0027487533004756644,0.006412527903949351,3,5000,0.0006,0.00020407096088550332,0.001762737900530094,49,5000,0.0098,0.007421045443652236,0.012931637183231875,51,5000,0.0102,0.007766697200760391,0.01338537124201366
reward_learning,invariant_null,0.0,72,144,192,negative_bound,0.0,0.0,0.0,93,5000,0.0186,0.015207834375972463,0.02273133620049023,87,5000,0.0174,0.014128619480519324,0.021412393648273565,30,5000,0.006,0.0042061089708657195,0.008552408405064008,8,5000,0.0016,0.0008109653833484613,0.0031543080177919747,74,5000,0.0148,0.011806050426256876,0.018538954899251434,74,5000,0.0148,0.011806050426256876,0.018538954899251434
reward_learning,invariant_null,0.0,72,144,192,negative_bound,0.1,0.0,0.0,58,5000,0.0116,0.008984481447483776,0.014965437350905044,54,5000,0.0108,0.00828714962565902,0.014063997540949934,13,5000,0.0026,0.0015201123516485658,0.004443625589216709,4,5000,0.0008,0.0003111419445903861,0.0020553598247701793,51,5000,0.0102,0.007766697200760391,0.01338537124201366,71,5000,0.0142,0.011273559646769033,0.01787236695490437
reward_learning,invariant_null,0.0,144,288,384,independent,0.0,0.0,0.0,81,5000,0.0162,0.0130538002633094,0.02008905541781368,72,5000,0.0144,0.011450896966502703,0.018094722543115668,22,5000,0.0044,0.00290754291665071,0.006653431195719275,36,5000,0.0072,0.005205365212759887,0.009951309610839645,65,5000,0.013,0.0102131038076004,0.016534665346403195,61,5000,0.0122,0.00950981475670272,0.01563918276552101
reward_learning,invariant_null,0.0,144,288,384,independent,0.1,0.0,0.0,79,5000,0.0158,0.012696585024719542,0.019646884840513613,71,5000,0.0142,0.011273559646769033,0.01787236695490437,23,5000,0.0046,0.003067229476888848,0.006893437543426104,41,5000,0.0082,0.006050451991838214,0.01110468737148616,58,5000,0.0116,0.008984481447483776,0.014965437350905044,81,5000,0.0162,0.0130538002633094,0.02008905541781368
reward_learning,invariant_null,0.0,144,288,384,negative_bound,0.0,0.0,0.0,92,5000,0.0184,0.015027678088938907,0.02251179957957882,76,5000,0.0152,0.012161821505719159,0.018982569635679084,24,5000,0.0048,0.00322775763196324,0.007132602296296678,51,5000,0.0102,0.007766697200760391,0.01338537124201366,77,5000,0.0154,0.012339931229922144,0.01920415281942107,92,5000,0.0184,0.015027678088938907,0.02251179957957882
reward_learning,invariant_null,0.0,144,288,384,negative_bound,0.1,0.0,0.0,108,5000,0.0216,0.017922572597974227,0.02601199159766299,78,5000,0.0156,0.012518186641408368,0.01942559031587981,27,5000,0.0054,0.003713916213769333,0.00784552243832549,48,5000,0.0096,0.007248637881821691,0.012704351837117454,86,5000,0.0172,0.013949165667525344,0.021192154553322576,83,5000,0.0166,0.013411556845849357,0.02053068465116366
reward_learning,invariant_null,0.0,288,576,768,independent,0.0,0.0,0.0,84,5000,0.0168,0.01359063218705935,0.020751302217898636,85,5000,0.017,0.013769835859113387,0.020971791453789572,24,5000,0.0048,0.00322775763196324,0.007132602296296678,67,5000,0.0134,0.010565885112331141,0.016981269857562393,56,5000,0.0112,0.008635351796585613,0.014515181185913273,81,5000,0.0162,0.0130538002633094,0.02008905541781368
reward_learning,invariant_null,0.0,288,576,768,independent,0.1,0.0,0.0,97,5000,0.0194,0.015929549086400117,0.02360839312184245,95,5000,0.019,0.015568477172636963,0.023170079219715665,30,5000,0.006,0.0042061089708657195,0.008552408405064008,56,5000,0.0112,0.008635351796585613,0.014515181185913273,78,5000,0.0156,0.012518186641408368,0.01942559031587981,87,5000,0.0174,0.014128619480519324,0.021412393648273565
reward_learning,invariant_null,0.0,288,576,768,negative_bound,0.0,0.0,0.0,94,5000,0.0188,0.0153881013071799,0.022950762177227767,97,5000,0.0194,0.015929549086400117,0.02360839312184245,35,5000,0.007,0.005037604888092059,0.009719377027562506,85,5000,0.017,0.013769835859113387,0.020971791453789572,94,5000,0.0188,0.0153881013071799,0.022950762177227767,70,5000,0.014,0.011096386311623671,0.017649847382104764
reward_learning,invariant_null,0.0,288,576,768,negative_bound,0.1,0.0,0.0,99,5000,0.0198,0.01629103729527757,0.024046290728854936,107,5000,0.0214,0.017740918016567058,0.025793953271125183,36,5000,0.0072,0.005205365212759887,0.009951309610839645,55,5000,0.011,0.008461131724304237,0.014289708350249683,95,5000,0.019,0.015568477172636963,0.023170079219715665,90,5000,0.018,0.014667704518575023,0.022072387334052767
reward_learning,invariant_null,0.0,576,1152,1536,independent,0.0,0.0,0.0,114,5000,0.0228,0.019014328722336056,0.027318392920970963,109,5000,0.0218,0.018104316188142542,0.026229940915439637,34,5000,0.0068,0.004870303811000636,0.00948698519670896,78,5000,0.0156,0.012518186641408368,0.01942559031587981,106,5000,0.0212,0.017559353655852664,0.025575824723894615,91,5000,0.0182,0.014847634201950236,0.02229215055862253
