subset,family,n_rows,n_invalid,n_episodes,log_loss_mean,log_loss_sd,log_loss_median,log_loss_min,log_loss_max,log_loss_n_groups,log_loss_iqr_outliers,log_loss_ci_lo,log_loss_ci_hi,brier_mean,brier_sd,brier_median,brier_min,brier_max,brier_n_groups,brier_iqr_outliers,brier_ci_lo,brier_ci_hi,accuracy_mean,accuracy_sd,accuracy_median,accuracy_min,accuracy_max,accuracy_n_groups,accuracy_iqr_outliers,accuracy_ci_lo,accuracy_ci_hi
own_history,uniform,3420,0,180,1.0986122886681102,2.278129578503827e-16,1.09861228866811,1.09861228866811,1.09861228866811,20,0,1.0986122886681102,1.0986122886681102,0.6666666666666666,1.1390647892519134e-16,0.6666666666666667,0.6666666666666667,0.6666666666666667,20,0,0.6666666666666666,0.6666666666666666,0.33333333333333326,5.695323946259567e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,0,0.33333333333333326,0.33333333333333326
own_history,expertise,3420,0,180,0.48026785117063026,0.5312879360668207,0.2654753937895412,0.013423020332140656,1.920254019531606,20,0,0.25999599436655413,0.7290325849742385,0.18337192982456138,0.2083810528037862,0.09912631578947369,0.00026666666666666603,0.7481614035087725,20,0,0.09697719298245612,0.2809421052631579,0.906578947368421,0.10631686367540112,0.9495614035087719,0.618421052631579,1.0,20,0,0.8567982456140353,0.9506578947368421
own_history,marginal,3420,0,180,0.3666325135063771,0.2862551443044188,0.23706288239296794,0.10407944132626731,1.1012777135615601,20,0,0.24803202978442446,0.49933710592299935,0.17361425383469978,0.1768198283483281,0.09958414598877752,0.015245787771218294,0.6524453996157256,20,0,0.10072751350883366,0.2561199284777159,0.906578947368421,0.10631686367540112,0.9495614035087719,0.618421052631579,1.0,20,0,0.8567982456140353,0.9506578947368421
own_history,repeat_last,3420,0,180,0.1914730028740415,0.19610461063404078,0.14612827410768583,0.035328334805778516,0.8468163169897029,20,1,0.11717303471743211,0.28023195586061256,0.08715447687737987,0.10918682419453543,0.0576870529534971,0.0018442089427109947,0.433285941093622,20,2,0.04546586413408446,0.13694558258187817,0.9491228070175437,0.0707845220303903,0.9714912280701753,0.7280701754385964,1.0,20,3,0.9168859649122807,0.9760964912280701
own_history,win_stay_expertise,3420,0,180,0.2706582338815278,0.23533594755254994,0.1843550898038324,0.035328334805778516,0.791334200916883,20,0,0.17291050574397487,0.37697246298818726,0.11964687888455605,0.1179351396303279,0.07672412143109088,0.0018442089427109947,0.3696860853909068,20,0,0.07020483760544846,0.1723483846307448,0.9385964912280702,0.06355866993942737,0.9605263157894737,0.7982456140350878,1.0,20,0,0.9105263157894736,0.9649122807017545
own_history,history_frequency,3420,0,180,0.20967515241660703,0.21431369522084626,0.15165358248323096,0.0163479073985101,0.8876585820695899,20,1,0.1279413260800139,0.30749444739171017,0.10105885071433687,0.11212829108361987,0.06530383711627814,0.00040067222605547103,0.4290132248112509,20,1,0.05731867856703928,0.1516396679056139,0.9346491228070175,0.0719408027115503,0.9583333333333333,0.7324561403508771,1.0,20,0,0.9026315789473685,0.9633771929824559
own_history,reward_learning,3420,0,180,0.1791947568185383,0.191051515306836,0.1307866656504522,0.020948600721785202,0.775449834041486,20,2,0.10528673987474797,0.2656804952600108,0.08048533825784654,0.09521460804808729,0.05738791687946418,0.0007213823118772528,0.36148921547963997,20,2,0.04304464986018694,0.1230968062237131,0.9567982456140349,0.05372206328190019,0.9714912280701753,0.8026315789473684,1.0,20,3,0.932675438596491,0.9780701754385964
own_history,belief_static,3420,0,180,0.17497751675628093,0.19112463056535842,0.1415899868780241,0.022054145213787707,0.8020905375238583,20,2,0.10247220641906112,0.2616661692036674,0.07721493801795157,0.0924354567482137,0.062333207225533815,0.0007941028614764045,0.3604993514593837,20,2,0.04106227054116738,0.11883317424842589,0.9561403508771928,0.055314065868852416,0.9714912280701754,0.7938596491228069,1.0,20,2,0.9311403508771928,0.9778508771929824
own_history,belief_dynamic,3420,0,180,0.18966598433411558,0.2008957533070673,0.15161171300952442,0.020549858604016643,0.8272130228978992,20,1,0.11249983223816339,0.280863782408731,0.0910887171092232,0.10947086415477265,0.06765428232847281,0.0006670843641182647,0.431095219443662,20,1,0.04852632748998281,0.1414722756823183,0.9423245614035087,0.07035231345374544,0.9649122807017543,0.7280701754385964,1.0,20,1,0.9098684210526317,0.9701754385964911
own_history,simple_selected,3420,0,180,0.20165672206945376,0.21619615274397389,0.14182474974922948,0.0163479073985101,0.8876585820695899,20,1,0.11851750686499624,0.29921367301000723,0.09459301048269572,0.11197901950357858,0.061913608456264674,0.00040067222605547103,0.4290132248112509,20,1,0.051044503041559885,0.14486607864495027,0.9440789473684209,0.07081991402549574,0.9714912280701753,0.7324561403508771,1.0,20,1,0.912719298245614,0.9714912280701753
own_history,belief_selected,3420,0,180,0.17497751675628093,0.19112463056535842,0.1415899868780241,0.022054145213787707,0.8020905375238583,20,2,0.10247220641906112,0.2616661692036674,0.07721493801795157,0.0924354567482137,0.062333207225533815,0.0007941028614764045,0.3604993514593837,20,2,0.04106227054116738,0.11883317424842589,0.9561403508771928,0.055314065868852416,0.9714912280701754,0.7938596491228069,1.0,20,2,0.9311403508771928,0.9778508771929824
own_history_valid_only,uniform,3420,0,180,1.0986122886681102,2.278129578503827e-16,1.09861228866811,1.09861228866811,1.09861228866811,20,0,1.0986122886681102,1.0986122886681102,0.6666666666666666,1.1390647892519134e-16,0.6666666666666667,0.6666666666666667,0.6666666666666667,20,0,0.6666666666666666,0.6666666666666666,0.33333333333333326,5.695323946259567e-17,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,0,0.33333333333333326,0.33333333333333326
own_history_valid_only,expertise,3420,0,180,0.48026785117063026,0.5312879360668207,0.2654753937895412,0.013423020332140656,1.920254019531606,20,0,0.25999599436655413,0.7290325849742385,0.18337192982456138,0.2083810528037862,0.09912631578947369,0.00026666666666666603,0.7481614035087725,20,0,0.09697719298245612,0.2809421052631579,0.906578947368421,0.10631686367540112,0.9495614035087719,0.618421052631579,1.0,20,0,0.8567982456140353,0.9506578947368421
own_history_valid_only,marginal,3420,0,180,0.3666325135063771,0.2862551443044188,0.23706288239296794,0.10407944132626731,1.1012777135615601,20,0,0.24803202978442446,0.49933710592299935,0.17361425383469978,0.1768198283483281,0.09958414598877752,0.015245787771218294,0.6524453996157256,20,0,0.10072751350883366,0.2561199284777159,0.906578947368421,0.10631686367540112,0.9495614035087719,0.618421052631579,1.0,20,0,0.8567982456140353,0.9506578947368421
own_history_valid_only,repeat_last,3420,0,180,0.1914730028740415,0.19610461063404078,0.14612827410768583,0.035328334805778516,0.8468163169897029,20,1,0.11717303471743211,0.28023195586061256,0.08715447687737987,0.10918682419453543,0.0576870529534971,0.0018442089427109947,0.433285941093622,20,2,0.04546586413408446,0.13694558258187817,0.9491228070175437,0.0707845220303903,0.9714912280701753,0.7280701754385964,1.0,20,3,0.9168859649122807,0.9760964912280701
own_history_valid_only,win_stay_expertise,3420,0,180,0.2706582338815278,0.23533594755254994,0.1843550898038324,0.035328334805778516,0.791334200916883,20,0,0.17291050574397487,0.37697246298818726,0.11964687888455605,0.1179351396303279,0.07672412143109088,0.0018442089427109947,0.3696860853909068,20,0,0.07020483760544846,0.1723483846307448,0.9385964912280702,0.06355866993942737,0.9605263157894737,0.7982456140350878,1.0,20,0,0.9105263157894736,0.9649122807017545
own_history_valid_only,history_frequency,3420,0,180,0.20967515241660703,0.21431369522084626,0.15165358248323096,0.0163479073985101,0.8876585820695899,20,1,0.1279413260800139,0.30749444739171017,0.10105885071433687,0.11212829108361987,0.06530383711627814,0.00040067222605547103,0.4290132248112509,20,1,0.05731867856703928,0.1516396679056139,0.9346491228070175,0.0719408027115503,0.9583333333333333,0.7324561403508771,1.0,20,0,0.9026315789473685,0.9633771929824559
own_history_valid_only,reward_learning,3420,0,180,0.1791947568185383,0.191051515306836,0.1307866656504522,0.020948600721785202,0.775449834041486,20,2,0.10528673987474797,0.2656804952600108,0.08048533825784654,0.09521460804808729,0.05738791687946418,0.0007213823118772528,0.36148921547963997,20,2,0.04304464986018694,0.1230968062237131,0.9567982456140349,0.05372206328190019,0.9714912280701753,0.8026315789473684,1.0,20,3,0.932675438596491,0.9780701754385964
own_history_valid_only,belief_static,3420,0,180,0.17497751675628093,0.19112463056535842,0.1415899868780241,0.022054145213787707,0.8020905375238583,20,2,0.10247220641906112,0.2616661692036674,0.07721493801795157,0.0924354567482137,0.062333207225533815,0.0007941028614764045,0.3604993514593837,20,2,0.04106227054116738,0.11883317424842589,0.9561403508771928,0.055314065868852416,0.9714912280701754,0.7938596491228069,1.0,20,2,0.9311403508771928,0.9778508771929824
own_history_valid_only,belief_dynamic,3420,0,180,0.18966598433411558,0.2008957533070673,0.15161171300952442,0.020549858604016643,0.8272130228978992,20,1,0.11249983223816339,0.280863782408731,0.0910887171092232,0.10947086415477265,0.06765428232847281,0.0006670843641182647,0.431095219443662,20,1,0.04852632748998281,0.1414722756823183,0.9423245614035087,0.07035231345374544,0.9649122807017543,0.7280701754385964,1.0,20,1,0.9098684210526317,0.9701754385964911
own_history_valid_only,simple_selected,3420,0,180,0.20165672206945376,0.21619615274397389,0.14182474974922948,0.0163479073985101,0.8876585820695899,20,1,0.11851750686499624,0.29921367301000723,0.09459301048269572,0.11197901950357858,0.061913608456264674,0.00040067222605547103,0.4290132248112509,20,1,0.051044503041559885,0.14486607864495027,0.9440789473684209,0.07081991402549574,0.9714912280701753,0.7324561403508771,1.0,20,1,0.912719298245614,0.9714912280701753
own_history_valid_only,belief_selected,3420,0,180,0.17497751675628093,0.19112463056535842,0.1415899868780241,0.022054145213787707,0.8020905375238583,20,2,0.10247220641906112,0.2616661692036674,0.07721493801795157,0.0924354567482137,0.062333207225533815,0.0007941028614764045,0.3604993514593837,20,2,0.04106227054116738,0.11883317424842589,0.9561403508771928,0.055314065868852416,0.9714912280701754,0.7938596491228069,1.0,20,2,0.9311403508771928,0.9778508771929824
own_round_1,uniform,180,0,180,1.09861228866811,2.278129578503827e-16,1.0986122886681098,1.0986122886681098,1.0986122886681098,20,0,1.09861228866811,1.09861228866811,0.6666666666666666,1.1390647892519134e-16,0.6666666666666667,0.6666666666666667,0.6666666666666667,20,0,0.6666666666666666,0.6666666666666666,0.3333333333333332,5.695323946259567e-17,0.33333333333333326,0.33333333333333326,0.33333333333333326,20,0,0.3333333333333332,0.3333333333333332
own_round_1,expertise,180,0,180,0.5131442477085522,1.5381094840968639,0.01342302033214066,0.01342302033214066,5.0106352940962555,20,2,0.01342302033214066,1.2627260887731695,0.19626666666666664,0.6032752710260706,0.00026666666666666603,0.00026666666666666603,1.9602666666666666,20,2,0.00026666666666666603,0.4902666666666667,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,marginal,180,0,180,0.41441893027281695,0.9478077200226984,0.11215201385500348,0.10407944132626729,3.6570440490802154,20,2,0.11022775979672335,0.8940510832241018,0.18682512122771677,0.5198158845531757,0.01806270772625501,0.01524578777121829,1.7411679624202274,20,2,0.017590969369862198,0.4415940239694213,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,repeat_last,180,0,180,0.41441893027281695,0.9478077200226984,0.11215201385500348,0.10407944132626729,3.6570440490802154,20,2,0.11022775979672335,0.8940510832241018,0.18682512122771677,0.5198158845531757,0.01806270772625501,0.01524578777121829,1.7411679624202274,20,2,0.017590969369862198,0.4415940239694213,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,win_stay_expertise,180,0,180,0.4502610163034654,1.2600759026663306,0.037206569117833724,0.035328334805778516,4.46957584421136,20,2,0.04058043489108547,1.0787616088174063,0.19202689357549682,0.582082872142379,0.0020746065275240185,0.0018442089427109952,1.9022489286479782,20,2,0.002616476876378421,0.4760242905482407,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,history_frequency,180,0,180,0.724039422951166,0.4208529905037458,0.37183152281663473,0.36423476773352875,1.6447330360655363,20,0,0.5499874260508065,0.8975864355485067,0.40419944919523465,0.3108826796151141,0.15047108826906463,0.1430552897003492,1.1463832472900095,20,0,0.2755035447301175,0.5325117381336633,0.6833333333333333,0.36634754853252327,1.0,0.0,1.0,20,0,0.5333333333333333,0.8333333333333333
own_round_1,reward_learning,180,0,180,0.41441893027281684,0.9478077200226983,0.11215201385500362,0.10407944132626729,3.6570440490802154,20,2,0.11022775979672335,0.8940510832241018,0.18682512122771677,0.5198158845531757,0.01806270772625504,0.01524578777121829,1.7411679624202274,20,2,0.017590969369862198,0.4415940239694213,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,belief_static,180,0,180,0.41441893027281684,0.9478077200226983,0.11215201385500362,0.10407944132626729,3.6570440490802154,20,2,0.11022775979672335,0.8940510832241018,0.18682512122771677,0.5198158845531757,0.01806270772625504,0.01524578777121829,1.7411679624202274,20,2,0.017590969369862198,0.4415940239694213,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,belief_dynamic,180,0,180,0.4041068924999077,0.8398462982137946,0.11455645586845967,0.10407944132626729,3.6570440490802154,20,5,0.13746450823087852,0.8341729713885366,0.17962418917136094,0.4452736012322784,0.01942862176576462,0.01524578777121829,1.7411679624202274,20,5,0.030771190834934535,0.4016371691591486,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,simple_selected,180,0,180,0.45556190588954265,0.8277220133508222,0.121501605817631,0.10407944132626729,3.6570440490802154,20,2,0.18903141972761106,0.8749340256684187,0.20583268247202097,0.43854510964121857,0.021606078520994266,0.01524578777121829,1.7411679624202274,20,2,0.05687050634145401,0.42112609486139985,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_round_1,belief_selected,180,0,180,0.41441893027281684,0.9478077200226983,0.11215201385500362,0.10407944132626729,3.6570440490802154,20,2,0.11022775979672335,0.8940510832241018,0.18682512122771677,0.5198158845531757,0.01806270772625504,0.01524578777121829,1.7411679624202274,20,2,0.017590969369862198,0.4415940239694213,0.9,0.30779350562554625,1.0,0.0,1.0,20,2,0.75,1.0
own_late,uniform,900,0,180,1.09861228866811,2.278129578503827e-16,1.0986122886681098,1.0986122886681098,1.0986122886681098,20,0,1.09861228866811,1.09861228866811,0.6666666666666666,1.1390647892519134e-16,0.6666666666666667,0.6666666666666667,0.6666666666666667,20,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,5.695323946259567e-17,0.33333333333333337,0.33333333333333337,0.33333333333333337,20,0,0.3333333333333333,0.3333333333333333
own_late,expertise,900,0,180,0.47982949921679136,0.5854452511833229,0.22164019840564544,0.01342302033214066,2.0955948010671883,20,1,0.2424619162129959,0.7505118307123475,0.1832,0.22962256343274912,0.08193333333333334,0.00026666666666666603,0.8169333333333333,20,1,0.09009999999999999,0.2893666666666666,0.9066666666666666,0.11715436909834141,0.9583333333333333,0.5833333333333333,1.0,20,0,0.8525,0.9541666666666668
own_late,marginal,900,0,180,0.3703972577095152,0.31443065893840066,0.2235877923966078,0.10407944132626727,1.2015873210077919,20,0,0.24104052246718197,0.5123097997018994,0.17389620556506621,0.19443250916583588,0.08671047264833506,0.015245787771218289,0.7118544040545335,20,0,0.0943488502217073,0.26360424669293514,0.9066666666666666,0.11715436909834141,0.9583333333333333,0.5833333333333333,1.0,20,0,0.8525,0.9541666666666668
own_late,repeat_last,900,0,180,0.11285054242956241,0.1146723181641382,0.07928083425642239,0.035328334805778516,0.5223286414769868,20,1,0.07159857278322126,0.1665417367389567,0.04112149830099297,0.06017584561185158,0.02099513282081327,0.0018442089427109952,0.2627347193766103,20,1,0.01976141417521437,0.06935250293122262,0.9799999999999999,0.0384646872305325,1.0,0.8333333333333334,1.0,20,1,0.9616666666666666,0.9933333333333332
own_late,win_stay_expertise,900,0,180,0.25674231734206254,0.27550823545048525,0.16964918269950985,0.035328334805778516,1.1521643342990164,20,1,0.14859165490843357,0.3869600665344788,0.10999536452748664,0.13549661828655496,0.06982322656277805,0.0018442089427109952,0.5516030990485892,20,1,0.05684233986323355,0.17467853722312487,0.9474999999999996,0.06930629533526819,0.9666666666666666,0.7166666666666666,1.0,20,1,0.9141666666666666,0.9741666666666667
own_late,history_frequency,900,0,180,0.09671135184754873,0.12521602386633782,0.027472709495869614,0.014244574403310001,0.5292322429155712,20,1,0.05120815546597871,0.15601744375577095,0.039552891218990714,0.05983364937654357,0.0021760662679779002,0.00030006935125948117,0.2338499376390019,20,1,0.01737596778328182,0.0673446908066272,0.9808333333333333,0.036784102210582724,1.0,0.85,1.0,20,4,0.9633333333333335,0.9941666666666666
own_late,reward_learning,900,0,180,0.10745395704126728,0.10552894992240135,0.08481841850151439,0.01988213403287349,0.42737021923531704,20,1,0.06655674208785545,0.15576163400188978,0.04405139821726735,0.05524142443311714,0.02955625025932558,0.0006368442095420738,0.2080008914328669,20,2,0.02261760607687876,0.06908069841905735,0.9766666666666663,0.03603117558497209,1.0,0.8833333333333333,1.0,20,2,0.96,0.9908333333333333
own_late,belief_static,900,0,180,0.1014516411085907,0.10686124806864096,0.08443223686868041,0.022882990498947684,0.4873630401673783,20,1,0.06297498701242356,0.15168919380182577,0.04050873730411114,0.053891185642580455,0.03168364690099772,0.0008651336825274453,0.22627327907158698,20,1,0.02061159973505048,0.06560822916873577,0.9791666666666666,0.03457130947182203,1.0,0.8666666666666667,1.0,20,1,0.9633333333333333,0.9916666666666668
