subset,metric,direction,mean,sd,median,min,max,n_groups,iqr_outliers,ci_lo,ci_hi
stable_target:fairness,accuracy,simple_minus_belief,0.0,0.02957639404994823,0.0,-0.10526315789473684,0.05263157894736842,20,3,-0.013157894736842105,0.010526315789473684
stable_target:risk,log_loss,simple_minus_belief,0.06623238324766076,0.16408659879321438,0.00015642121793661896,-0.045015169009238826,0.5766625272265515,20,3,0.006204958238688889,0.14444535596595962
stable_target:risk,brier,simple_minus_belief,0.05098505388639679,0.12738682406759652,0.0008907203418795387,-0.05276297260775899,0.4288439367566157,20,4,0.005292885719175889,0.11215447442292333
stable_target:risk,accuracy,simple_minus_belief,-0.042105263157894736,0.1238447122688799,0.0,-0.42105263157894735,0.05263157894736842,20,4,-0.10263157894736841,0.002631578947368421
stable_target:expertise,log_loss,simple_minus_belief,0.012082424260705377,0.023823915678114677,0.0014187550263169081,-0.008945372091642095,0.09860193791199334,20,1,0.003625521441911414,0.02384139987297531
stable_target:expertise,brier,simple_minus_belief,0.006279277751123547,0.01715775800620811,6.748668839096275e-05,-0.011621256564936039,0.06555177377665697,20,5,0.0002963871650763673,0.014805088515561752
stable_target:expertise,accuracy,simple_minus_belief,-0.005263157894736842,0.016199658190818218,0.0,-0.05263157894736842,0.0,20,2,-0.013157894736842105,0.0
swap_post:fairness_to_risk,log_loss,simple_minus_belief,-0.00248599972947161,0.030413709077052483,-0.003872105070010012,-0.08872543957265908,0.05988847005205923,20,4,-0.016102992373157973,0.010145775229184069
swap_post:fairness_to_risk,brier,simple_minus_belief,-0.005298241685290968,0.017038027213132315,-0.000494301003053028,-0.06670207675257879,0.012450142429855622,20,5,-0.013471046991054295,0.0006127127031381047
swap_post:fairness_to_risk,accuracy,simple_minus_belief,0.01,0.030779350562554625,0.0,0.0,0.1,20,2,0.0,0.025
swap_late:fairness_to_risk,log_loss,simple_minus_belief,-0.008663529133152886,0.04610191471831376,-0.007609421313181586,-0.1422295071588806,0.08956513349008069,20,4,-0.029058960017456566,0.009860932716994243
swap_late:fairness_to_risk,brier,simple_minus_belief,-0.0052166364738574925,0.02124791488503764,-0.0006953677521756088,-0.07012509772274504,0.021412436987721568,20,5,-0.015267322411467901,0.002512926739538261
swap_late:fairness_to_risk,accuracy,simple_minus_belief,0.01,0.044721359549995794,0.0,0.0,0.2,20,1,0.0,0.030000000000000006
swap_post:fairness_to_expertise,log_loss,simple_minus_belief,0.03389796916377529,0.19111001974029862,-0.005716400993251384,-0.1622121016257494,0.8290689117151859,20,3,-0.022650248651361102,0.1262043099892357
swap_post:fairness_to_expertise,brier,simple_minus_belief,0.01984015917037498,0.11137040951989066,-0.00043771058626769635,-0.11219947652109982,0.480149933244281,20,4,-0.015168549563659773,0.07365009906071963
swap_post:fairness_to_expertise,accuracy,simple_minus_belief,-0.015000000000000003,0.09333020044867296,0.0,-0.4,0.1,20,2,-0.06000000000000001,0.015000000000000003
swap_late:fairness_to_expertise,log_loss,simple_minus_belief,0.05686166283625693,0.23564978669920628,-0.008006378425593583,-0.061779778819946285,1.0290199593030929,20,4,-0.010540858827973178,0.17344512132945022
swap_late:fairness_to_expertise,brier,simple_minus_belief,0.027444253140019376,0.11993758151101527,-0.0005636599961809388,-0.04182449139173026,0.5333270201426187,20,4,-0.004081794170880588,0.08443116524310537
swap_late:fairness_to_expertise,accuracy,simple_minus_belief,-0.02,0.0894427190999916,0.0,-0.4,0.0,20,1,-0.06000000000000001,0.0
swap_post:risk_to_fairness,log_loss,simple_minus_belief,0.04833444148559844,0.20819974792925475,-0.0022158022583774663,-0.13652732319176472,0.9119297764098214,20,4,-0.011522281718007583,0.1480359521927181
swap_post:risk_to_fairness,brier,simple_minus_belief,0.03311271591510728,0.13185119736613776,-2.0158979398567007e-05,-0.0026224391336393607,0.5917337221517779,20,3,0.0007822091771398101,0.09406472937614513
swap_post:risk_to_fairness,accuracy,simple_minus_belief,-0.030000000000000006,0.1341640786499874,0.0,-0.6000000000000001,0.0,20,1,-0.09000000000000001,0.0
swap_late:risk_to_fairness,log_loss,simple_minus_belief,0.07477695112868173,0.235149003754035,-0.0026671117910305815,-0.01639079520600122,1.0428381623985574,20,4,0.005594891184837625,0.18758964729116023
swap_late:risk_to_fairness,brier,simple_minus_belief,0.036917301455365606,0.12582494611894746,-0.00020497406457107417,-0.0024257910650475195,0.5642075130542535,20,4,0.002988147652035988,0.09647228699841653
swap_late:risk_to_fairness,accuracy,simple_minus_belief,-0.02,0.0894427190999916,0.0,-0.4,0.0,20,1,-0.06000000000000001,0.0
swap_post:risk_to_expertise,log_loss,simple_minus_belief,0.0007750155693826635,0.04589942316671118,-0.004963525917976553,-0.13646260215766584,0.13085452193173105,20,3,-0.01937134992973509,0.020641355308904062
swap_post:risk_to_expertise,brier,simple_minus_belief,0.0008172800031358268,0.026426821232886668,-0.0003680787864621481,-0.09142858283114884,0.05238444532384924,20,5,-0.011761719167800305,0.010929874660324667
