subset,metric,direction,mean,sd,median,min,max,n_groups,iqr_outliers,ci_lo,ci_hi
swap_late:fairness_to_expertise,accuracy,simple_minus_belief,0.05,0.22360679774997894,0.0,0.0,1.0,20,1,0.0,0.15
swap_post:risk_to_fairness,log_loss,simple_minus_belief,-0.026428789202831073,0.05342665955757781,-0.034867128303970346,-0.1068386636764571,0.10877260952953732,20,2,-0.04881907212225641,-0.0017434729100041255
swap_post:risk_to_fairness,brier,simple_minus_belief,-0.01399188072143408,0.027687762139318325,-0.005662826828676346,-0.116208443023879,0.009119226922959883,20,3,-0.027515479799684998,-0.004485933623606444
swap_post:risk_to_fairness,accuracy,simple_minus_belief,0.01,0.0447213595499958,0.0,0.0,0.2,20,1,0.0,0.030000000000000006
swap_late:risk_to_fairness,log_loss,simple_minus_belief,-0.022017395414764072,0.07821222913850613,-0.036290533175278174,-0.1210140025140081,0.22044494212585936,20,2,-0.051622960732289454,0.014879842205830602
swap_late:risk_to_fairness,brier,simple_minus_belief,-0.012450289555655223,0.02353384692781425,-0.006585639079926935,-0.07362297106232898,0.01578397179516061,20,3,-0.023297313430856312,-0.0035009334828601853
swap_late:risk_to_fairness,accuracy,simple_minus_belief,0.01,0.0447213595499958,0.0,0.0,0.2,20,1,0.0,0.030000000000000006
swap_post:risk_to_expertise,log_loss,simple_minus_belief,0.06293779648288043,0.19552648376983228,-0.007645151860749964,-0.06129112211800968,0.7904893613976017,20,4,-0.005389694705133281,0.16113427802255373
swap_post:risk_to_expertise,brier,simple_minus_belief,0.04046641442548899,0.1303408521129674,-0.0009918627147524133,-0.012900869104091207,0.5376788008104887,20,4,-0.001776804329857396,0.10653286537865574
swap_post:risk_to_expertise,accuracy,simple_minus_belief,-0.01,0.0447213595499958,0.0,-0.2,0.0,20,1,-0.030000000000000006,0.0
swap_late:risk_to_expertise,log_loss,simple_minus_belief,0.055460220330994944,0.20070834637431287,-0.004202803455717852,-0.05940297477182918,0.7193208396799542,20,3,-0.014008210827018232,0.15408957296066714
swap_late:risk_to_expertise,brier,simple_minus_belief,0.04154552540877978,0.133779601811363,-0.00045720577314358173,-0.010627411876667749,0.4385862623120055,20,5,-0.002694341477643929,0.10703398237474887
swap_late:risk_to_expertise,accuracy,simple_minus_belief,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0
